,Document_No,Dominant_Topic_1,Topic_Keywords_1,Question,Avg_J,Avg_SD,Avg_C
114,114,29,"hash, table, function, number, bucket, find, use, close, step, insert","In a hash table, what is it called when 2 or more elements would be assigned to the same bucket given their hash function?
",0.10626352439912573,0.1861967877838057,0.2024986291502269
115,115,6,"run, second, long, implementation, likely, record, awhich, definitely, refer, instruction","An algorithm takes 3 seconds to run with an input n = 10 and it takes 81 seconds to run with an input n = 30. If we run the algorithm with an input of n = 100, how long is it most likely to take?
",0.11076940234141215,0.19015871196312742,0.19606797183401967
116,116,40,"node, next, object, previous, doubly, pointer, pointerthe, head, link, contain","What fields are stored in the nodes of a doubly linked list?
",0.08540798726233688,0.15576439145790094,0.1769747288385996
117,117,30,"process, sub, describe, current, repeat, deleting, shellsort, leave, treeprocess, typically","Define a min heap (as described in 2019 week5b slide 4).
",0.014375684556407448,0.02769151138716356,0.0343046679873886
118,118,45,"list, link, array, follow, middle, insert, faster, would, add, singly","For an array list of size n what are the best, worst and average runtime complexities for each of it's operations?
",0.07779114933734615,0.14060819869305718,0.1534371923788928
119,119,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","What is the runtime of a Binary Search Tree Search?
",0.142552569442097,0.23907816220603353,0.25636521769326864
120,120,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Which of the following sorts is not recursive?
",0.07247555667771405,0.13103072642374228,0.1403803264666517
121,121,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which, if any, of the Binary Trees labelled A-H is a complete binary tree?
",0.0979778640645194,0.172155783074693,0.18246001517296578
122,122,1,"order, consider, runtime, input, size, constant, post, function, print, correct","Processing the following tree in post-order gives which outcome?
",0.07474446010309468,0.13649617502055025,0.14654303427476303
123,123,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which node needs to be rotated in the following AVL tree to become balanced: 25 / \ 20 30 / \ \10 22 40 \ 50
",0.0974193076159125,0.17134690520320306,0.18153120331899614
124,124,54,"go, always, prime, distribution, reduce, collision, stand, little, since, explain","Kristoff has 9823598273 reindeer. The reindeer are stood in the worst configuration. He must order his reindeer before he and Sven can go on an adventure, which sort should he use to sort them in the least amount of time?
",0.05454545454545454,0.10344827586206896,0.11180339887498948
125,125,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Consider the array: 4, 1, 3, 2, 5.Using Bubble sort, how many passes through the array are required to sort it from lowest to highest?Note: not including a final pass to confirm correct order.
",0.07302754574157501,0.1321468162760882,0.14121647646890226
126,126,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","Consider an algorithm with the following time complexity for an input n:What is the asymptotic time complexity of this function?
",0.11310148455932398,0.1956961838677426,0.2121999255465571
127,127,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Depth-first Traversal is defined by:
",0.09447086577021281,0.16634011630902684,0.17652015930202464
128,128,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Which type of sort uses pivots and partitions?
",0.071207255577502,0.1288760747687497,0.13817214820686935
129,129,45,"list, link, array, follow, middle, insert, faster, would, add, singly","What is stored in each node of a singly linked list?
",0.09101940741430352,0.16099177154526115,0.1735260918811036
130,130,48,"graph, edge, vertex, number, use, undirected, direct, start, ordering, people","For the graph with the following path lengths, which are traversable both ways:A<->B 2A<->C 3B<->C 6B<->E 4C<->D 8D<->E 2D<->F 1E<->F 4What is the length of the shortest path between Nodes A and F?
",0.08389194351773416,0.1516031835744494,0.1705464297538836
131,131,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Given the following integer binary search tree, three new elements 12, 8 and 5 are inserted in that order.For each new element which node is each of the new elements a child of?For example, ""4, 49, 2"" would mean that 12 is a child of 4, 8 is a child of 49 and 5 is a child of 2.
",0.19353787554685156,0.3036961286278784,0.32335852293427075
132,132,48,"graph, edge, vertex, number, use, undirected, direct, start, ordering, people","A graph has the following adjacency matrix. Which are the only start and end points with 2 routes that are 3 edges apart? a b c da | 0 0 0 1 |b | 0 0 1 0 |c | 1 1 0 1 |d | 0 1 0 0 |
",0.08005028677280654,0.14532133709066405,0.1638747338694129
133,133,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Which of the following about AVL trees is not true?
",0.09633196526763053,0.1689578026076017,0.17932093437899563
134,134,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorting algorithms has the fastest best case time complexity?
",0.15277456448017696,0.2526654323212711,0.26473322899906654
135,135,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","What is the number of swaps needed to swap this list of numbers:8, 22, 7, 9, 31, 5, 13 in ascending order using bubble sort?
",0.07387227872672385,0.13332838011656953,0.14221288759772055
136,136,27,"for, follow, int, code, runtime, method, get, correctly, property, class","What is the time complexity of the following algorithm?int m = 0;int i = n;while (i > 0) { m = m + 2i; i = i / 2;}
",0.12175180706881067,0.2082847502900397,0.22234603084755566
137,137,47,"complexity, time, for, give, large, asymptotic, follow, loop, byo, nest","Which of the following estimations of complexity is most suitable for theunder-estimationof time/size complexity?
",0.11756683426318414,0.20268345246725544,0.2185173009652884
138,138,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of these sorting algorithms is stable
",0.16019859199670575,0.26238518451134374,0.2746405730931517
139,139,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","What is the result of pre-order traversal of this tree?
",0.09812375245093462,0.17156856359607506,0.18210339755627064
140,140,42,"good, fastest, nlog, calculate, amortise, worst, car, cost, dealership, factory","Java is supposed to be ""design-independent"", which of the following best describes this phrase?
",0.05451989761123357,0.09879567213405042,0.10507255458709734
141,141,14,"value, operation, perform, similar, expect, many, page, real, note, temp","When performing a BST search on N values, on average how many steps are required to find our value?
",0.08982315139981871,0.15047094339542377,0.15496472355780733
142,142,29,"hash, table, function, number, bucket, find, use, close, step, insert","A certain quadratic time algorithm uses 50 elementary operations to process an input of size 20. What is the most likely number of elementary operations it will use if given an input of size 2000?
",0.10463913524968811,0.1831924792416629,0.19873939332557247
143,143,29,"hash, table, function, number, bucket, find, use, close, step, insert","Consider a closed hash table with linear probing.Compute the average number of steps taken to insert an item into a hash table with total number of available buckets being 10,000 and the number of unused buckets being 1,500.
",0.10778973573389374,0.1880471777943846,0.20331304291698313
144,144,29,"hash, table, function, number, bucket, find, use, close, step, insert","A quadratic time algorithm uses 50 elementary operations to process aninput of size 10. What is the most likely number of elementary operations it will use if given an input of size 10,000?
",0.10640838901557967,0.18553680169580103,0.20020983698096942
145,145,48,"graph, edge, vertex, number, use, undirected, direct, start, ordering, people","Consider graph F. Assume that we use Dijkstra's algorithm to find shortest paths from node START to any other node in F. Which of the following orderings on the nodes of F could be used by Dijkstra's algorithm to compute the shortest paths that start at START?
",0.07973070875953016,0.14480864281496192,0.1629290811374025
